ID;Производитель;Модель;Мощность, кВт;Диаметр,м;Регулир.;Мультипликатор;Оффшорисполн.;Макс.скорость, м/с;Производство;Высота башни, м;Мин.скорость, м/с;Ном.скорость, м/с;Макс.скорость, м/с;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;Число лопастей;Угол лопасти;Высота втулки, м;Вращ. ВК, об/мин;перед. Число;Тип ген-ра;Напряж.ген., кВ;Вращ.рот, об/мин;Лопасть;Ротор;Гондола;Башня;Общий;Страна;Шум, дБ(А);Систмы регулирования;Тормозная система;;;Сайт;;;;;;;;Видео
552;Sinovel;GTW 1500KW;1500;77;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
553;Sinovel;SL 1500/60;1500;60;ND;Yes;No;25;Available;65;3;14;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=150;;;;;;;;
554;Sinovel;SL 1500/703;1500;70,4;ND;Yes;No;25;Available;65;3;12;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=151;;;;;;;;
555;Sinovel;SL 1500/77;1500;77,4;ND;Yes;No;25;Available;65/80;3;11;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=152;;;;;;;;
556;Sinovel;SL 1500/82;1500;82,9;ND;Yes;No;25;Available;65/100;3;10,5;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=153;;;;;;;;
557;Sinovel;SL 3000/100;3000;100;ND;Yes;No;25;Available;80/110;;12,5;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=149;;;;;;;;
558;Sinovel;SL 3000/105;3000;105;ND;ND;No;25;Available;80/110;;12;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=150;;;;;;;;
559;Sinovel;SL 3000/113;3000;113;ND;ND;No;25;Available;90/110;;11,5;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=151;;;;;;;;
560;Sinovel;SL 3000/90;3000;90;ND;Yes;Yes;25;Available;80/90;;13;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=152;;;;;;;;
561;Sinovel;SL 5000;5000;ND;ND;Yes;Yes;26;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=148;;;;;;;;
562;Sinovel;SL 6000;6000;ND;ND;Yes;Yes;25;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Китай;;;;;;http://www.sinovel.com/en/procducts.aspx?ID=266;;;;;;;;
563;SIVA;250/50;250;30;Stall;Yes;No;25;Available;50;4;;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;40/27;1/37,777;Аг, 4/6-ти полюсный;0,415;;;4150 кг;9200 кг;23500 кг;;Индия;;;дисковая;;;http://www.sivawind.com/technicaldata.html;;;;;;;;
564;Southern Wind Farms;GWL225/40;225;29,8;Stall;Yes;No;25;Available;45;4;15;25/60;0;0;4;9;19,5;32,8;58,8;87,6;118,7;149,6;171,4;189,3;206;217;230;234;230;229;225;215;212;210;210;210;210;0;0;0;0;0;3;5;;37,5-25;1:40;Аг, 3х полюсный;0,4;;;;;;;;;микропроцессор;аэродинамическая, дисковая,yaw system;;;http://www.swl.co.in/product.html;;;;;;;;
565;Statoil;Hywind;2300;82,4;ND;ND;No;ND;Under dev.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
566;STX Windpower;STX72;2000;70,65;Pitch;No;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
567;STX Windpower;STX82 1.5 MW;1500;82,7;Pitch;No;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
568;STX Windpower;STX82 2.0;2000;82,7;Pitch;No;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
569;STX Windpower;STX92 2.0;2000;92;Pitch;No;No;ND;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
570;Subaru;Subaru 40;100;22;Pitch;ND;No;ND;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
571;Subaru;Subaru 80/2.0;2000;80;Pitch;Yes;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
572;SUREnergy; SURXZE 34-10;10;7,2;Fixed;ND;No;ND;Available;ND;2,2;12;45;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;150;;3х полюсный, пост. Магн;0,22/0,24;;;;;;725 кг;США;;;Manual Shut Down;;;http://www.surenergy.us/surxze34-10.html;;;;;;;;
573;SUREnergy; SUREOC 38-25;25;11,7;ND;ND;No;25;Available;ND;3;11;25/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;Variable up to 100 rpm;;Сг. Пост. магн.;0,48;;;;;;;США;;;Dynamic dissipative generator stall;;;http://www.surenergy.us/sureoc38-25.html;;;;;;;;
574;SUREnergy; SURNRG 41-40;40;12,5;ND;ND;No;25;Available;ND;3,7;13,4;25/50;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;12,5;;1-3х полюсный,инд;0,48;;;;;;3,086 lbs;США;;;объединенная дисковая система;;;http://www.surenergy.us/surnrg41-40.html;;;;;;;;
575;SUREnergy; SURNPS 69-100;100;21;Fixed;ND;No;25;Available;ND;3,5;14,5;25/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;59;;3х полюсный, пост. Магн;0,48;;;;;;;США;;;дисковая и 2 торомозных суппорта;;;http://www.surenergy.us/surnps69-100.html;;;;;;;;
576;SUREnergy;SURNPS 29-225;225;29,1;ND;ND;No;25;Available;ND;4;15;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;37;;инд., 4х полюсный;0,48;;;;;;25,86 lbs;США;;Pitch Control;аэродинамическая и дисковая;;;http://www.surenergy.us/surgwp98-225.html;;;;;;;;
577;SUREnergy;SURNPS 47-600;600;47;ND;No;No;ND;Available;ND;4;15;25/70;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;26-28;;Аг, 3х полюсный;0,69;;;;;;25,86 lbs;США;;Pitch Control;аэродинамическая и дисковая;;;http://www.surenergy.us/surrrb154-600.html;;;;;;;;
578;SUREnergy;SURNPS 54-1000;1000;54;Stall;ND;No;22;Available;ND;4;16;22/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;25;;инд., 4х полюсный;0,69;;;;;;111,3 lbs;США;;;аэродинамическая и дисковая;;;http://www.surenergy.us/surnor194-1000.html;;;;;;;;
579;SUREnergy;SURNPS 54-750;750;54;ND;No;No;25;Available;ND;3;11,5;25/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;9-28;;Сг. Пост. магн.;0,69;;;;;;;США;;;аэродинамическая и дисковая;;;http://www.surenergy.us/suru54-177-750.html;;;;;;;;
580;SUREnergy;SURNPS 57-750;750;57;ND;No;No;25;Available;;3;11,5;25/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;9-28;;Сг. Пост. магн.;0,69;;;;;;;США;;;аэродинамическая и дисковая;;;http://www.surenergy.us/suru57-187-750.html;;;;;;;;
581;SUREnergy;SURNPS 59-1000;1000;59;ND;ND;No;22;Available;ND;4;16;22/59,5;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;25;;инд., 4х полюсный;0,69;;;;;;;США;;;аэродинамическая и дисковая;;;http://www.surenergy.us/surnor194-1000.html;;;;;;;;
582;SUREnergy;SURNPS 69-750;750;51,5;Pitch;No;No;25;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
583;Suzlon;S33/350;350;33;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
584;Suzlon;S52/600;600;52;Pitch;Yes;No;25;Available;73;4;13;25/59,5;0;0;0;0;38;101;176;271;376;474;546;582;600;608;606;606;600;600;600;600;600;600;600;600;600;0;0;0;0;0;3;var;;24,19-28,29;1:63,6;Аг,инд., односкоростной;0,69;1539;;;;;;Индия;;;аэродинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=5;;;;;;;;
585;Suzlon;S60/1000;1000;60;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
586;Suzlon;S62/1000;1000;62;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
587;Suzlon;S64/1250;1250;64;Pitch;ND;No;25;Available;54/63/72;3,5;14;25/59,5;0;0;0;38;89;157;272;446;622;803;988;1121;1204;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;3;var;;13,5-20,3;1:74,9;Аг,инд,2х-скоростной;0,69;1006/1506,1007/1509;;;;;;Индия;;;аэодинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=6;;;;;;;;
588;Suzlon;S64/950;950;64;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;Suzlon;S66/1250;1250;66;ND;ND;No;22;Available;54/63/72;3;14;22/52,5;0;0;0;35;94;149;283;450;639;831;1012;1152;1244;1250;1250;1250;1250;1250;1250;1250;1250;1250;0;0;0;0;0;0;0;0;3;var;;13,5-20,3;1:74,9;Аг,инд,2х-скоростной;0,69;1006/1506,1007/1509;;;;;;Индия;;;аэодинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=7;;;;;;;;
590;Suzlon;S70/1250;1250;70;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;Suzlon;S82/1500;1500;82;Pitch;Yes;No;20;Available;76;4;14;20/52,5;0;0;0;0;76;227;462;721;972;1192;1387;1460;1499;1505;1505;1505;1505;1505;1505;1505;0;0;0;0;0;0;0;0;0;0;3;var;;15,6-18,4;1:95,09;инд, односкоростной;0,69;1511;;;;;;Индия;;;аэродинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=8;;;;;;;;
592;Suzlon;S88/2100;2100;88;Pitch;Yes;No;25;Available;79;4;14;25/59,5;0;0;0;0;118;344;639;924;1235;1533;1845;2058;2105;2109;2109;2109;2109;2109;2109;2109;2109;2109;2109;2109;2109;0;0;0;0;0;3;var;;15-17,6;1:98,8/1:118,1;Аг, инд.;0,69;;;;;;;Индия;;;аэродинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=9;;;;;;;;
593;Suzlon;S88/2250;2250;88;ND;ND;No;25;Available;80;4;ND;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;var;;12-18;yes; инд. С двойным питанием;0,69;;;;;;;Индия;;;аэродинамическая и дисковая;;;http://www.suzlon.com/products/l2.aspx?l1=2&l2=43;;;;;;;;
594;Suzlon;S95/2100;2100;95;Pitch;Yes;No;ND;Available;80/90/100;3,5;11;25;0;0;0;61;194;388;632;970;1337;1752;2016;2096;2124;2125;2114;2110;2110;2110;2110;2110;2110;2110;2110;2110;2110;0;0;0;0;0;;;;;;АГ, 3х полюсный инд.;;;;;;;;Индия;;;;;;http://www.suzlon.com/products/l3.aspx?l1=2&l2=44&l3=128;;;;;;;;
595;Suzlon;S97/2100;2100;97;Pitch;Yes;No;ND;Available;80/90/100;3,5;11;20;0;0;0;65;214;417;680;1027;1436;1840;2053;2092;2108;2107;2102;2093;2093;2093;2093;2093;0;0;0;0;0;0;0;0;0;0;;;;;;АГ, 3х полюсный инд.;;;;;;;;Индия;;;;;;http://www.suzlon.com/products/l3.aspx?l1=2&l2=44&l3=129;;;;;;;;
596;Sway;10 MW;10000;145;ND;No;Yes;ND;available before 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
597;Südwind;S31/250;250;31;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;Südwind;S48/600;600;48;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;Südwind;S70/1500;1500;70;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;Südwind;S77/1500;1500;77;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
601;Tacke;1.5i;1500;65;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
602;Tacke;1.5s;1500;77;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
603;Tacke;TW-250;250;26;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;Tacke;TW-500;500;37;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;Tacke;TW-600;600;43;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;Tacke;TW-80;80;21;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;Turbowinds;TML25;25;11,7;Pitch;Yes;No;25;Available;18;2,5;10;25/59,5;0;0;1;2;3;6;9;14;19;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;0;0;0;0;0;2;;;108;;Сг, пост.магн;0,38;;;1200-1500 кг;;3200 кг;;Бельгия;;TML;;;;;;;;;;;;
608;Turbowinds;T300-28;300;28;Pitch;Yes;No;25;Available;30;4;14;25/62;0;0;0;0;12;30;57;91;128;169;203;240;276;298;300;300;300;300;300;300;300;300;300;300;300;0;0;0;0;0;3;;;43;;инд.;0,69;1000-1500;;;;;;Бельгия;;микропроцессоры;Дисковая;;;http://www.turbowinds.com/index.php?page=T-300;;;;;;;;
609;Turbowinds;T400-34;400;34;Stall;ND;No;ND;Available;30/34/50;3;14;25/60;0;0;0;5;17;41;76;120;168;220;274;335;375;398;400;400;400;400;400;400;400;400;400;400;400;0;0;0;0;0;3;;;22/33;;инд. Двухскоростной;0,69;1000/1500;;18 т;;16/24/36 т;34/42/54 т;Бельгия;;микропроцессоры;Дисковая;;;http://www.turbowinds.com/index.php?page=t400-34;;;;;;;;
610;Turbowinds;T500-48;500;48;Stall;Yes;No;25;Available;50/60;3;14;25/60;0;0;0;26;58;105;167;234;321;391;440;472;492;500;500;500;500;500;500;500;500;500;500;500;500;0;0;0;0;0;3;;;15/23;;инд. Двухскоростной;0,69;1000/1500;;35 т;;47/61 т;82/96 т;Бельгия;;микропроцессоры;Дисковая;;;http://www.turbowinds.com/index.php?page=t500-48;;;;;;;;
611;Turbowinds;T600-48;600;48;Stall;Yes;No;25;Available;50/60;3;12,5;25/60;0;0;0;11;29;63;113;173;253;351;467;562;600;600;600;600;600;600;600;600;600;600;600;600;600;0;0;0;0;0;3; -2/4;;15/23;;инд. Двухскоростной;0,69;1000/1500;;35 т;;47/61 т;82/96 т;Бельгия;;микропроцессоры;Дисковая;;;http://www.turbowinds.com/index.php?page=T600-48;;;;;;;;
612;Unison;U50;750;50;Pitch;No;No;25;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;Unison;U54;750;54;Pitch;No;No;25;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;Unison;U57;750;57;Pitch;No;No;25;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;Unison;U88;2000;88;Pitch;ND;No;ND;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;Unison;U93;2000;93;Pitch;ND;No;ND;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;Vensys;100;2500;99,8;Pitch;No;No;25;Available;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;Vensys;62;1200;62;Pitch;No;No;25;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;Vensys;64;1200;64;Pitch;No;No;22;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;Vensys;70;1500;70;Pitch;No;No;25;Available;65/85;3;14;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;9-19;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-1-5-mw.php;;;;;;;;
621;Vensys;77;1500;77;Pitch;No;No;22;Available;61,5/85/100;3;13,5;22;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;9-17,3;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-1-5-mw.php;;;;;;;;
622;Vensys;82;1500;82,3;Pitch;No;No;22;Available;70/75/85/100;3;12,5;22;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;9-17,3;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-1-5-mw.php;;;;;;;;
623;Vensys;90;2500;90;Pitch;No;No;25;No more avail.;;;;;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;Vensys;100;2500;99,8;Pitch;No;No;25;Available;100;3;10,9;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;6,5-14,5;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-2-5-mw.php;;;;;;;;
625;Vensys;109;2500;108,9;Pitch;No;No;25;Available;95/145;3;10,1;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;6,5-14;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-2-5-mw.php;;;;;;;;
626;Vensys;112;2500;112,5;Pitch;No;No;25;Available;93,5/143,5;3;9,9;25;ND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;6,5-13,6;;;Сг. Пост магн.;0,69;;;;;;;Германия;;микропроцессор;;;;http://www.vensys.de/energy/produkte-und-service/vensys-2-5-mw.php;;;;;;;;
627;Vergnet;GEV 10/15;15;10;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
628;Vergnet;GEV 10/20;20;10;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;Vergnet;GEV 15/40;40;15;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;Vergnet;GEV 15/60;60;15;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;Vergnet;GEV 26/200;200;26;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;Vergnet;GEV 26/220;220;26;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;Vergnet;GEV 5/5;5;5;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;Vergnet;GEV 6/5;5;6;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;Vergnet;GEV 7/10;10;7;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;Vergnet;GEV HP;1000;62;Pitch;ND;No;ND;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;Vergnet;GEV MP 250/30;250;30;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;Vergnet;GEV MP 275;275;32;Pitch;Yes;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;Vestas;M64 Lownoise;1500;64;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;Vestas;Multipower 52;900;52;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
641;Vestas;NM44;750;44;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
642;Vestas;NM48;750;48;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
643;Vestas;NM52;900;52;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;Vestas;NM60;1000;60;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
645;Vestas;NM64;1500;64;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646;Vestas;NM72;1500;72;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;Vestas;NM82;1500;82;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;Vestas;NM82/1650;1650;82;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;Vestas;V100/1800;1800;100;Pitch;Yes;No;20;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;Vestas;V100/2000;2000;100;ND;Yes;No;20;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;Vestas;V100/2600;2600;100;ND;Yes;No;23;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;Vestas;V100/2750;2750;100;Pitch;Yes;No;25;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;Vestas;V100/3000;3000;100;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;Vestas;V11/55;55;11;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;Vestas;V112/3000;3000;112;Pitch;Yes;No;25;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;Vestas;V112/3000 Offshore;3000;112;Pitch;ND;Yes;ND;Available;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;Vestas;V15/55;55;15,3;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;Vestas;V15/65;65;15;ND;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;Vestas;V16/55;55;16;Stall;ND;No;ND;No more avail.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;Vestas;V164/7000;7000;164;ND;Yes;Yes;25;Under dev.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
